num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
3,0,1,309,29,7,0,0,0,6.42,0
1,1,1,353,20,7,0,0,0,6.42,0
1,0,1,81,22,3,1,0,0,6.42,0
1,0,1,36,20,1,0,0,0,6.42,0
1,0,1,203,17,2,1,0,0,6.42,1
3,0,1,47,35,1,1,0,0,6.42,0
2,0,1,15,23,2,1,0,0,6.42,0
2,0,1,123,29,5,1,0,0,6.42,0
2,0,1,76,20,2,1,0,1,6.42,1
2,0,1,123,29,5,1,0,0,6.42,0
3,0,1,200,30,3,1,1,1,6.42,1
2,0,1,61,17,7,0,0,0,6.42,0
1,0,1,18,18,2,0,0,0,6.42,0
2,1,1,41,22,3,1,1,0,6.42,0
3,0,1,366,21,7,0,0,1,6.42,0
3,0,1,366,21,7,0,0,1,6.42,0
1,0,1,40,17,5,0,1,1,6.42,0
1,0,1,22,21,1,1,0,0,6.42,0
2,0,1,47,22,5,1,1,1,6.33,0
3,0,1,103,21,2,1,0,1,6.33,0
1,1,1,113,17,7,1,0,1,6.33,0
1,0,1,80,24,5,1,0,0,6.33,0
1,0,1,81,27,1,1,0,0,6.33,0
1,0,1,7,22,1,0,0,1,6.33,0
1,0,1,105,27,3,0,0,0,6.33,0
1,1,1,15,17,6,0,0,0,6.33,0
2,0,1,116,0,3,1,0,0,6.33,0
1,0,1,20,136,4,1,0,1,6.33,0
1,0,1,29,29,2,0,0,1,6.33,0
1,0,1,47,57,5,1,0,0,6.33,0
1,0,1,68,28,5,1,0,0,6.33,0
1,0,1,5,38,5,1,1,1,6.33,0
1,0,1,108,37,2,0,0,0,6.33,0
1,0,1,105,27,3,0,0,0,6.33,0
1,0,1,115,41,5,1,0,0,6.33,0
1,0,1,59,59,5,1,0,0,6.33,0
1,0,1,100,46,3,0,0,0,6.33,0
1,0,1,20,17,4,0,0,0,6.33,0
1,0,1,60,20,7,0,0,0,6.33,0
1,0,1,47,22,3,1,0,0,6.33,0
1,0,1,4,23,3,1,0,0,6.33,0
1,1,1,165,25,1,0,0,0,6.33,0
1,0,1,120,80,7,1,1,1,6.33,0
1,0,1,89,29,3,0,1,1,6.33,0
1,0,1,47,57,5,1,0,0,6.33,0
2,0,1,136,29,2,0,0,0,6.33,0
2,0,1,194,19,3,0,0,1,6.33,0
1,0,1,13,28,4,1,0,0,6.33,0
1,0,1,10,27,5,1,0,1,6.33,0
2,0,1,53,55,7,1,1,1,6.33,0
2,0,1,225,27,7,0,0,0,6.33,0
1,0,1,87,38,5,0,0,1,6.33,0
1,0,1,11,29,4,0,0,0,6.33,0
1,0,1,115,103,5,1,0,0,6.33,0
1,0,1,19,20,2,0,0,0,6.33,0
2,0,1,194,23,2,0,0,0,6.33,0
1,0,1,25,18,3,1,0,0,6.33,0
1,0,1,91,27,3,0,0,0,6.33,0
1,0,1,84,59,1,0,0,0,6.33,0
1,0,1,83,58,1,1,0,0,6.33,0
1,0,1,15,19,1,1,0,0,6.33,0
2,0,1,3,25,2,0,0,0,6.33,0
1,0,1,105,26,1,0,0,0,6.33,0
1,0,1,47,57,7,1,0,0,6.33,0
1,0,1,69,20,6,0,0,0,6.33,0
1,1,1,156,27,1,0,0,0,6.33,0
1,0,1,113,23,6,1,0,1,6.33,0
2,0,1,105,27,3,1,0,0,6.33,0
1,0,1,82,17,3,1,0,1,6.33,0
1,0,1,84,18,5,1,0,0,6.33,0
2,0,1,109,22,6,1,0,0,6.33,0
1,0,1,112,27,3,0,0,1,6.33,0
1,0,1,93,22,1,0,0,0,6.33,0
4,0,1,97,17,2,1,0,0,6.33,0
2,0,1,116,45,4,0,0,0,6.33,0
1,0,1,19,21,5,0,0,0,5.33,0
1,0,1,73,33,1,0,0,0,5.33,0
1,0,1,25,28,3,1,0,0,5.33,0
1,0,1,8,25,1,1,0,0,5.33,0
1,0,1,18,21,5,1,1,1,5.33,0
1,0,1,3,167,3,1,0,1,5.33,0
1,1,1,25,24,3,0,0,0,5.33,0
2,0,1,143,26,1,1,0,1,5.33,0
1,1,1,44,31,6,1,0,0,5.33,0
1,0,1,8,41,4,0,0,0,5.33,0
1,0,1,18,39,7,0,0,0,5.33,0
2,0,1,18,37,4,1,0,0,5.33,0
1,0,1,5,25,4,1,0,0,5.33,0
1,0,1,96,20,1,1,1,1,5.33,0
1,0,1,13,22,6,1,1,0,5.33,1
3,0,1,96,20,1,0,0,0,5.33,0
1,1,1,55,30,3,1,1,1,5.33,0
3,0,1,135,19,6,0,0,0,5.33,0
2,0,1,29,22,4,0,0,0,5.33,0
2,1,1,102,22,7,1,1,1,5.33,0
1,0,1,12,26,2,1,0,0,5.33,1
1,0,1,196,19,4,0,0,0,5.33,0
1,0,1,45,17,1,1,0,1,5.33,0
1,1,1,11,29,5,0,0,1,5.33,0
1,0,1,47,30,4,0,0,0,5.33,0
1,0,1,89,26,2,0,0,0,5.33,0
1,0,1,94,20,2,1,0,1,5.33,0
3,0,1,237,22,7,0,0,0,8.58,0
1,0,1,161,17,5,1,1,1,8.58,0
4,0,1,378,19,7,1,1,1,8.58,0
1,0,1,7,21,2,1,0,0,8.58,0
1,0,1,22,31,7,0,0,0,8.58,0
1,0,1,47,24,1,0,0,0,8.58,0
1,0,1,32,27,5,0,0,1,8.58,0
3,0,1,30,27,2,0,0,0,8.58,0
1,0,1,19,24,6,1,0,0,8.58,0
1,1,1,14,18,3,0,0,0,8.58,0
1,0,1,6,18,1,0,0,0,8.58,0
1,0,1,26,58,4,0,0,0,8.58,0
1,0,1,6,18,1,0,0,0,8.58,0
1,0,1,5,27,5,1,0,1,8.58,0
1,0,1,37,61,3,1,0,0,8.58,0
1,0,1,286,20,1,0,0,0,8.58,0
1,0,1,73,21,5,0,0,0,8.58,0
2,0,1,93,22,1,1,0,0,8.58,0
1,0,1,347,30,6,0,0,0,8.58,0
2,0,1,269,21,7,1,0,1,8.58,0
2,0,1,170,22,1,1,0,0,8.58,0
1,0,1,30,18,4,0,1,0,8.58,0
1,0,1,5,17,2,0,0,0,8.58,0
1,0,1,30,42,4,0,0,0,8.58,0
4,0,1,301,20,7,0,0,0,8.58,0
1,0,1,29,29,1,1,1,1,8.58,0
4,0,1,202,19,7,0,0,0,8.58,0
1,0,1,60,90,4,1,1,1,8.58,0
2,0,1,44,17,1,1,0,0,8.58,0
2,0,1,28,55,2,1,0,1,8.58,0
1,0,1,32,27,5,1,0,1,8.58,0
1,0,1,6,19,1,1,0,0,8.58,0
1,0,1,17,24,2,1,0,0,8.58,0
1,0,1,161,20,5,1,1,0,8.58,0
1,0,1,283,20,7,0,0,0,8.58,0
1,1,1,34,23,4,0,1,0,8.58,0
1,0,1,36,21,2,1,0,0,8.58,0
2,0,1,247,17,4,1,0,0,8.58,0
2,1,1,66,18,4,1,1,1,8.58,0
1,0,1,110,44,2,1,0,0,8.58,0
1,0,1,3,42,6,1,0,0,8.58,0
1,0,1,33,21,4,0,0,1,8.58,0
2,1,1,166,35,6,0,0,0,8.58,0
4,0,1,301,33,7,1,0,1,8.58,0
1,0,1,68,26,6,0,0,0,8.58,0
1,0,1,35,30,7,0,1,0,8.58,0
1,0,1,102,29,5,0,0,0,8.58,0
2,0,1,300,22,6,1,1,1,8.58,0
1,0,1,43,28,6,1,0,0,8.58,0
1,0,1,63,26,1,0,0,0,8.58,0
1,0,1,28,25,3,0,0,0,8.58,0
1,0,1,83,28,1,1,0,0,8.58,0
2,0,1,51,20,5,0,0,1,8.58,0
2,0,1,212,22,4,1,1,1,8.58,0
2,0,1,171,22,7,1,0,0,8.58,0
1,0,1,22,20,5,1,0,0,8.58,0
1,0,1,46,60,7,0,0,0,8.58,0
1,1,1,52,18,4,0,0,1,8.58,0
1,0,1,42,17,3,1,1,1,8.58,0
1,0,1,25,39,7,1,0,1,8.58,0
2,0,1,24,20,6,0,0,0,8.58,0
4,0,1,344,24,7,1,0,0,8.58,0
2,0,1,207,20,4,1,1,1,8.58,0
1,0,1,291,19,7,0,0,0,8.58,0
2,0,1,30,29,4,0,0,0,8.58,0
1,0,1,18,23,5,0,0,0,8.58,0
3,0,1,171,22,7,1,0,0,8.58,0
6,0,1,148,18,1,1,0,0,8.58,0
1,0,1,100,17,3,1,0,1,8.58,0
2,1,1,9,29,3,1,1,1,8.58,0
3,0,1,27,23,1,1,0,0,8.58,0
1,0,1,20,19,2,0,0,0,8.58,0
1,0,1,71,27,6,1,0,0,8.58,0
1,0,1,61,27,3,0,0,0,8.58,0
1,0,1,52,19,1,0,0,0,8.58,0
1,0,1,14,19,1,1,1,1,8.58,0
1,0,1,29,62,4,1,0,0,8.58,0
3,0,1,309,22,7,1,0,0,8.58,0
1,0,1,34,185,1,1,0,0,8.58,1
4,0,1,262,20,4,1,0,1,8.58,0
1,0,1,28,28,2,1,0,1,8.58,0
2,0,1,229,17,7,0,0,0,8.58,0
1,0,1,11,27,1,1,0,0,8.58,0
1,0,2,49,0,4,0,0,1,8.58,0
2,0,1,212,41,7,0,0,0,8.58,0
1,0,1,55,20,6,0,0,0,8.58,0
1,0,1,82,30,5,1,0,0,8.58,0
1,1,1,28,21,1,1,1,1,8.58,0
1,0,1,61,21,3,1,0,0,8.58,0
1,0,1,174,44,6,0,0,0,4.67,0
1,0,1,112,54,1,0,0,1,4.67,0
2,0,1,238,20,1,0,0,0,4.67,0
1,0,1,95,61,4,1,0,0,4.67,0
1,0,1,78,25,1,1,0,0,4.67,0
1,0,1,44,40,1,0,1,0,4.67,0
1,0,1,118,22,5,0,0,0,4.67,0
1,0,1,126,20,2,1,0,0,4.67,0
1,1,1,28,30,5,1,0,0,5.0,0
2,0,1,2,28,3,0,0,0,5.0,0
2,0,1,15,26,5,0,0,0,5.0,0
1,0,1,49,20,5,1,0,0,5.0,0
3,0,1,31,26,3,0,0,0,5.0,0
1,0,2,37,1,4,1,1,1,5.52,1
2,1,2,171,1,3,1,0,0,5.52,0
1,0,2,70,1,6,1,1,0,5.52,0
4,0,2,59,1,3,0,1,1,5.52,0
2,0,2,99,1,1,1,1,1,5.52,0
3,0,2,69,1,3,1,1,0,5.52,0
1,0,2,64,1,3,1,0,1,5.52,1
1,0,2,58,1,4,1,0,1,5.52,1
1,0,1,4,71,4,1,0,0,8.83,0
1,0,1,30,29,3,0,0,1,8.83,0
1,0,1,6,48,6,1,1,1,8.83,0
1,0,1,181,18,6,1,1,1,8.83,0
2,0,1,37,19,6,1,1,1,8.83,0
1,0,1,9,27,4,1,1,1,8.83,1
1,0,1,34,32,6,1,0,1,8.83,0
1,0,1,81,22,1,1,1,1,8.83,0
1,0,1,227,34,2,1,0,0,8.83,0
2,0,1,131,22,3,0,0,0,8.83,0
1,0,1,31,87,6,1,0,0,8.83,0
1,0,1,120,33,7,1,0,0,8.83,0
1,0,1,56,29,3,1,1,1,8.83,1
1,0,1,52,19,5,1,0,1,8.83,0
1,0,1,14,109,5,1,1,1,8.83,0
1,0,1,101,34,2,1,0,0,8.83,0
1,0,3,179,29,4,1,0,0,8.83,0
1,0,1,66,25,2,0,0,0,8.83,0
2,0,1,64,17,2,0,1,1,8.83,0
1,0,1,40,64,3,1,0,1,8.83,1
1,0,1,79,17,1,1,0,0,8.83,0
1,0,1,26,36,3,1,0,1,8.83,0
1,0,1,36,20,5,0,0,1,8.83,0
2,0,1,60,22,4,0,0,0,8.83,0
1,0,1,64,25,4,1,0,1,8.83,0
1,1,3,80,22,5,1,0,0,5.62,0
1,1,1,100,26,6,1,0,0,5.62,0
2,0,1,84,20,5,1,0,1,5.62,0
1,0,1,101,33,5,1,1,0,5.62,0
1,0,1,22,50,2,1,0,0,5.62,0
1,0,1,111,1,2,1,1,0,5.62,0
1,1,1,26,26,3,1,0,1,5.62,0
2,0,1,24,22,2,1,0,0,5.62,0
1,0,1,10,57,2,1,0,1,5.62,0
1,0,1,19,17,5,0,0,1,5.62,0
1,0,1,97,29,4,1,0,0,5.62,0
1,0,1,68,40,3,1,1,1,5.62,0
1,0,3,31,24,5,1,0,1,5.62,0
1,0,1,0,29,1,1,0,0,5.62,0
1,0,1,11,31,6,1,0,1,5.62,0
2,0,1,63,38,3,0,0,0,5.62,0
2,0,3,175,29,1,1,1,1,5.62,0
1,0,1,21,174,4,1,0,0,5.62,0
1,0,1,66,47,3,1,1,0,8.58,0
1,0,1,58,28,7,1,0,1,8.58,0
1,0,1,81,21,7,1,1,0,8.58,0
1,0,1,102,33,2,1,1,0,8.58,0
1,0,3,71,71,3,1,0,0,8.58,0
1,0,1,76,24,7,1,0,1,8.58,0
2,0,1,127,23,1,1,1,0,8.58,0
1,0,1,92,48,6,0,0,1,4.75,0
1,0,1,101,21,4,0,0,0,4.75,0
1,0,1,14,19,3,1,0,0,4.75,1
1,1,1,249,29,4,0,0,1,4.75,0
1,0,1,263,44,5,1,0,0,8.83,0
1,0,1,120,69,3,1,0,0,8.83,0
1,0,1,26,26,2,1,1,1,8.83,0
2,0,1,57,19,1,1,1,1,8.83,0
2,0,1,332,18,1,1,0,1,8.83,0
2,0,1,17,29,5,1,0,0,8.83,0
1,0,1,176,23,7,1,0,0,8.83,0
1,0,1,50,24,3,0,0,1,8.83,0
1,0,1,70,29,7,0,0,0,8.83,0
1,0,1,23,34,2,1,0,0,8.83,0
2,0,1,73,103,6,1,0,0,8.83,0
3,0,1,22,18,3,1,1,1,8.83,0
1,0,1,35,57,2,1,0,0,8.83,0
2,0,1,5,29,3,1,1,1,8.83,1
5,0,1,161,38,4,1,0,1,8.83,0
1,0,1,60,43,3,0,0,0,8.83,0
2,1,1,168,38,2,0,0,1,8.83,0
2,1,1,91,31,6,0,0,0,8.83,0
2,0,1,191,32,1,1,0,0,8.83,0
2,0,1,50,20,7,0,0,0,8.83,0
1,0,1,34,29,7,1,0,0,8.83,1
1,0,1,75,29,5,1,1,1,8.83,0
1,0,1,222,52,2,1,1,1,8.83,0
1,0,1,26,18,5,1,1,1,8.83,0
2,0,1,50,36,2,1,1,1,8.83,0
1,0,1,62,17,2,1,0,0,8.83,0
1,0,1,20,28,4,1,1,1,8.83,0
1,0,1,54,44,1,0,0,0,8.83,0
1,1,1,7,25,4,1,1,0,8.83,0
2,0,1,93,18,2,1,0,0,8.83,0
1,0,1,56,25,5,0,1,0,8.83,0
1,0,1,43,20,2,1,0,1,8.83,0
1,0,1,75,274,2,1,0,1,8.83,1
4,0,1,20,18,4,1,1,1,8.83,0
1,0,1,70,40,4,1,0,1,8.83,0
1,0,1,51,19,2,0,0,0,8.83,0
1,1,1,55,22,1,1,0,0,8.83,0
1,1,1,16,62,2,1,0,1,8.83,0
1,0,1,194,20,1,1,1,0,8.83,0
2,0,1,22,17,7,0,0,1,8.83,0
2,0,1,110,19,6,1,0,0,8.83,0
1,0,1,67,61,4,1,0,0,8.83,0
1,0,1,28,29,4,0,0,0,8.83,0
1,0,1,24,17,2,1,0,0,8.83,0
1,0,1,177,33,7,0,0,0,8.83,0
1,0,1,28,18,4,1,0,0,8.83,0
1,0,1,39,18,6,1,1,0,8.83,0
1,0,1,11,25,4,1,0,1,8.83,0
3,0,1,261,33,7,0,0,0,8.83,0
1,1,1,98,18,1,1,1,1,8.83,0
3,0,1,339,17,1,1,0,0,8.83,0
1,0,1,12,28,1,1,1,1,8.83,0
2,0,1,344,54,7,0,0,0,8.83,0
1,0,1,72,43,1,1,0,0,8.83,0
1,0,1,181,26,3,1,0,0,8.83,0
1,0,1,6,29,4,1,0,0,8.83,0
1,0,1,3,17,1,1,0,0,8.83,1
2,0,1,190,50,1,0,0,0,8.83,1
1,0,1,37,51,5,1,1,1,8.83,0
3,0,1,352,19,1,1,0,1,8.83,0
3,0,1,116,24,1,1,0,1,8.83,1
2,0,1,249,80,7,1,0,1,8.83,0
1,0,1,318,22,7,1,1,0,8.83,0
2,0,1,211,37,4,1,0,0,8.83,0
5,0,1,100,21,1,1,0,0,8.83,0
1,0,1,24,90,1,0,0,0,8.83,1
1,0,1,44,17,3,1,0,0,8.83,0
1,0,1,81,18,2,0,0,0,8.83,0
1,0,1,261,17,2,1,0,0,8.83,0
1,0,1,88,22,3,0,0,1,8.83,0
1,0,1,182,32,1,1,1,0,8.83,0
1,0,1,86,27,5,1,1,0,8.83,0
4,0,1,11,44,3,1,1,0,8.83,0
1,0,1,90,36,3,0,0,0,8.83,0
2,0,1,52,29,3,1,0,0,8.83,0
2,0,1,152,18,2,1,1,1,8.83,0
1,0,1,9,28,7,1,0,1,8.83,0
1,0,1,82,47,2,1,0,0,8.83,0
1,0,1,89,72,3,1,1,1,8.83,0
1,0,1,64,29,7,1,0,0,8.83,0
1,0,1,16,19,1,1,1,1,8.83,0
1,0,1,59,22,4,0,0,0,8.83,0
1,0,1,117,23,7,1,0,0,8.83,0
4,0,1,297,17,1,1,0,0,8.83,0
2,0,1,67,27,6,1,0,0,8.83,1
1,0,1,26,19,5,0,0,0,8.83,0
2,0,3,72,27,5,1,1,0,8.83,1
1,1,1,31,97,4,1,1,1,8.83,1
2,0,1,66,18,1,1,1,0,8.83,0
1,0,1,17,19,6,1,0,1,8.83,0
2,0,1,62,25,6,0,0,1,8.83,0
1,1,1,55,22,1,1,0,0,8.83,0
1,0,1,84,20,3,0,0,0,5.62,1
2,0,1,130,18,2,1,0,1,5.62,0
1,0,1,119,36,7,1,0,1,5.62,0
2,0,1,23,17,7,1,1,1,5.62,0
2,0,1,101,20,3,0,0,0,5.62,0
1,0,1,13,27,2,1,0,0,5.62,0
1,0,1,34,71,4,1,0,1,5.62,1
2,0,1,3,20,7,0,0,0,5.62,0
1,0,1,95,20,4,1,0,1,5.62,0
1,0,1,90,20,4,1,0,1,5.62,1
1,0,1,210,33,4,1,1,0,5.62,0
1,0,1,91,22,4,1,0,0,5.62,0
1,0,1,6,91,3,1,1,1,5.62,1
4,0,1,380,22,7,1,1,1,5.62,0
3,0,1,232,19,1,1,1,0,5.62,0
1,0,1,82,25,1,1,0,0,5.62,0
1,0,1,108,25,4,1,0,0,5.62,0
2,0,1,11,78,1,1,1,1,5.62,1
1,0,1,45,78,4,1,1,1,5.62,0
1,0,1,179,19,3,0,0,0,5.62,0
1,0,1,136,37,1,1,0,0,8.58,0
1,1,1,106,20,1,1,1,1,8.58,0
2,0,1,13,76,3,1,0,0,8.58,1
1,0,1,6,98,3,1,0,1,8.58,0
1,1,1,150,20,3,1,1,1,8.58,0
2,0,1,49,32,4,1,0,1,8.58,0
1,0,1,138,226,3,0,0,0,8.58,0
1,0,1,13,30,2,1,0,0,8.58,0
1,0,1,1,19,4,1,0,0,8.58,0
1,0,1,20,91,5,1,0,1,8.58,0
1,0,1,54,21,1,1,0,0,8.58,0
1,0,1,38,29,7,1,1,1,8.58,0
1,0,1,138,61,3,1,0,0,8.58,0
4,1,1,147,19,4,1,1,1,8.58,0
1,0,1,35,33,4,1,0,1,8.58,0
1,0,1,143,24,5,0,1,0,8.58,0
1,0,1,27,51,2,1,0,0,8.58,0
1,0,1,31,17,4,0,0,1,8.58,1
1,0,1,201,25,3,1,0,0,8.58,0
1,0,1,45,17,7,1,1,1,8.58,0
1,0,1,52,27,2,0,0,0,8.58,1
3,0,1,41,21,5,1,1,1,8.58,1
1,0,1,20,112,1,1,0,0,8.58,0
1,0,1,83,29,3,1,1,1,8.58,0
1,0,1,4,20,5,1,0,1,8.58,0
1,0,1,6,17,2,0,0,0,8.58,1
1,0,1,147,19,1,1,0,0,8.58,1
4,0,1,387,18,1,1,0,0,8.58,0
1,0,1,64,23,3,1,0,0,8.58,0
1,0,1,62,65,1,1,1,0,8.58,0
1,0,1,45,17,3,1,0,0,8.58,0
1,0,1,71,40,5,1,1,1,8.58,0
1,0,1,377,22,4,0,0,0,8.58,0
2,0,1,4,22,6,1,1,0,8.58,1
1,0,1,87,38,7,1,1,1,8.58,0
1,0,1,7,36,3,0,0,0,5.07,0
1,0,1,12,27,5,1,0,0,4.75,0
1,0,1,86,91,4,0,0,0,8.83,0
1,0,1,135,38,6,1,0,0,8.83,0
1,0,1,20,17,1,1,0,1,8.83,0
2,0,1,287,26,5,1,0,0,8.83,0
1,0,1,57,41,5,1,1,1,8.83,0
5,0,1,182,36,1,1,0,0,8.83,0
1,0,1,126,22,5,1,0,0,8.83,1
1,0,1,310,96,3,0,0,1,8.83,1
1,0,1,28,1,7,1,0,0,8.83,1
1,0,1,8,46,6,1,1,1,6.42,1
1,0,1,32,61,4,1,1,1,5.62,0
2,0,1,7,46,5,0,0,0,5.62,0
1,0,1,214,18,1,1,1,1,5.62,0
1,0,1,21,21,3,0,0,1,5.62,0
1,0,1,11,20,5,1,1,0,5.62,1
1,0,1,135,31,3,1,1,0,5.33,1
2,1,1,123,22,6,1,1,1,8.58,0
2,0,1,14,23,3,0,0,0,8.58,0
1,0,1,4,83,2,1,1,1,8.58,1
1,0,1,23,20,5,1,1,1,4.67,0
1,0,1,389,30,3,0,0,0,4.67,0
3,0,1,360,17,5,1,0,1,5.07,0
1,0,1,9,21,4,0,0,0,5.07,0
1,0,1,9,34,5,1,0,1,5.07,1
1,0,1,59,18,2,1,0,0,5.07,0
2,0,1,44,17,4,1,0,1,5.07,0
2,0,1,36,22,2,1,0,1,5.07,0
1,0,1,9,20,3,1,1,1,5.07,1
1,1,1,4,20,1,1,1,1,5.07,1
1,1,1,4,20,1,1,1,1,5.07,1
4,0,1,381,29,6,0,0,0,5.07,0
2,0,1,136,20,7,1,1,1,5.07,0
1,0,1,15,24,2,1,0,0,5.07,0
1,0,1,52,18,6,1,0,1,5.07,0
1,0,1,31,21,3,1,0,0,5.07,0
1,0,1,4,28,2,0,0,0,5.07,1
1,0,1,21,17,3,1,0,1,5.07,0
1,0,1,8,17,1,1,0,0,5.07,0
1,0,1,58,38,4,1,0,1,5.07,0
1,0,1,31,30,3,1,0,1,5.07,0
1,0,1,20,40,7,1,0,1,5.07,0
1,0,1,18,24,2,0,0,0,5.07,0
1,0,1,23,21,4,0,0,0,5.07,0
1,0,1,71,30,4,1,0,0,5.07,0
1,0,1,122,27,2,1,0,1,5.07,1
2,0,1,138,29,1,0,0,0,5.07,0
1,0,1,79,141,6,1,0,0,5.07,0
1,0,1,50,43,5,1,0,1,5.07,1
1,0,1,13,36,7,0,0,0,5.07,0
1,0,1,35,48,1,1,0,1,5.07,1
2,1,1,40,28,5,0,0,1,8.83,0
1,0,1,41,33,4,1,0,1,8.83,1
2,0,1,91,27,3,1,0,1,8.83,1
3,0,1,81,26,1,1,0,0,8.83,0
1,0,1,55,32,3,0,0,1,8.83,0
1,0,1,116,43,4,0,0,0,8.83,0
1,1,1,101,76,6,1,1,1,8.83,0
4,0,1,289,23,3,1,0,1,8.83,0
2,0,1,82,18,4,1,0,0,8.83,0
1,0,1,42,36,4,1,0,0,8.83,0
1,0,1,93,76,7,1,0,0,8.83,0
1,0,1,52,24,4,1,0,0,8.83,0
1,0,1,60,36,7,1,0,0,8.83,0
1,0,1,7,20,7,1,1,1,8.83,0
2,0,2,101,96,2,1,0,0,8.83,0
1,0,1,232,34,3,1,0,1,8.83,0
2,0,1,218,22,5,1,0,1,8.83,1
1,0,1,63,17,1,1,0,0,8.83,0
2,0,1,93,17,3,0,0,1,8.83,0
1,0,1,40,21,7,1,0,0,8.83,0
1,0,1,29,37,4,0,0,1,8.83,0
1,0,1,97,87,3,0,1,1,8.83,0
1,0,1,52,28,5,1,0,1,8.83,0
1,0,1,57,85,7,1,0,1,8.83,0
1,0,1,89,62,5,1,1,0,5.07,0
1,0,1,7,29,3,1,0,0,5.07,0
2,0,1,26,24,1,1,0,0,5.07,0
2,0,1,52,60,7,1,1,0,8.83,0
3,0,2,66,29,5,1,0,1,8.83,0
1,0,1,16,34,6,1,1,0,8.83,0
2,1,1,10,32,5,1,0,0,8.83,0
1,0,1,41,17,2,1,0,0,8.83,0
2,0,2,37,17,6,1,0,0,8.83,0
1,0,1,26,20,4,0,0,1,8.83,0
1,1,1,95,21,2,1,0,0,8.83,0
1,0,1,17,30,1,1,0,0,8.83,0
1,0,1,5,22,6,0,0,0,8.83,0
2,0,1,17,35,2,1,0,1,8.83,1
1,1,1,8,20,5,1,0,1,8.83,0
1,0,1,64,23,5,0,0,0,8.83,1
1,0,1,16,34,6,1,1,0,8.83,0
1,0,1,27,19,6,1,1,1,8.83,0
1,0,1,44,120,4,1,0,1,8.83,0
1,0,1,10,29,7,1,0,0,5.07,1
1,0,1,52,62,1,1,0,0,5.07,1
1,0,1,36,18,5,0,0,0,5.07,0
2,0,1,2,1,3,0,0,0,5.07,0
2,0,1,96,29,2,1,0,0,5.07,0
3,0,1,90,37,7,1,0,0,5.07,0
7,0,1,72,28,4,1,0,0,5.07,0
1,0,1,13,18,7,1,1,1,5.07,1
2,0,1,38,18,6,0,0,0,5.62,0
1,1,1,55,37,6,1,0,0,5.62,0
1,0,1,55,37,6,1,0,1,5.62,0
1,0,1,129,24,2,1,0,0,5.62,0
1,1,1,29,33,6,1,1,1,5.62,0
1,0,1,156,27,7,0,0,1,5.62,0
1,0,1,42,45,5,1,0,0,5.62,0
2,0,1,85,86,4,1,0,1,5.62,0
1,0,1,55,37,6,1,0,0,5.62,0
1,1,1,55,37,6,1,0,0,5.62,1
1,1,1,55,37,6,1,0,0,5.62,1
1,1,1,62,30,6,1,0,0,5.62,0
1,1,1,55,37,6,1,0,0,5.62,0
1,0,1,56,88,1,0,0,0,5.62,0
1,0,1,47,17,3,0,0,0,5.62,1
1,0,1,55,37,6,1,0,0,5.62,0
1,1,1,55,37,6,1,0,0,5.62,0
1,0,1,31,41,4,1,0,0,5.07,0
1,0,1,10,18,6,0,0,0,5.07,0
2,0,1,77,21,6,1,0,1,5.07,1
1,0,1,52,27,1,1,0,0,5.07,1
1,0,1,37,38,4,1,1,1,5.07,1
2,0,1,3,52,5,1,0,0,5.07,0
1,0,1,11,18,5,0,0,0,5.07,0
3,0,1,4,20,6,1,0,0,5.07,0
1,0,1,84,30,4,1,1,1,5.07,1
1,0,1,58,64,1,1,0,1,5.07,0
1,0,1,211,95,1,1,0,0,8.58,0
2,0,1,34,20,5,1,0,0,8.58,0
2,0,1,17,20,7,1,0,0,8.58,1
1,0,1,65,23,2,1,0,1,8.58,0
1,0,1,117,47,2,0,0,1,8.58,0
2,0,1,31,162,7,1,1,1,8.58,0
1,0,1,23,18,1,0,0,0,8.58,1
2,0,1,227,23,2,1,0,0,8.58,0
2,0,2,107,23,4,0,0,0,8.58,0
1,0,1,98,59,6,1,0,1,5.07,1
1,0,1,37,33,4,1,1,1,5.07,0
1,0,1,97,59,7,1,0,1,5.07,0
1,0,1,56,22,6,1,0,1,5.07,0
1,0,1,59,39,7,1,0,1,5.07,1
1,0,1,92,23,4,1,0,1,5.07,0
1,0,1,54,36,1,0,0,1,5.07,0
1,0,1,49,35,6,1,0,0,5.07,0
1,0,1,49,20,3,1,0,0,5.07,0
1,0,1,37,34,3,0,0,1,5.07,1
1,0,1,77,18,5,1,1,1,5.07,0
1,0,1,12,52,3,1,1,1,5.07,0
1,0,1,13,30,4,0,0,1,5.07,0
1,0,1,11,35,2,1,0,0,5.07,0
1,0,1,28,30,5,1,0,1,5.07,0
1,0,1,18,27,4,1,0,0,5.07,0
1,0,1,57,22,5,1,0,0,5.07,0
1,0,1,98,59,6,1,0,1,5.07,0
1,0,1,29,31,5,0,0,1,5.07,0
1,0,1,56,24,6,1,0,1,5.07,1
1,0,1,38,35,3,1,0,0,5.07,0
1,0,1,45,52,3,1,0,0,5.07,0
1,0,1,70,18,3,1,0,0,5.07,0
1,0,1,99,57,7,1,1,0,5.07,0
1,0,1,38,33,3,1,1,1,5.07,0
3,0,1,27,19,5,1,0,0,8.15,0
2,0,1,326,18,3,1,0,0,8.15,0
1,0,1,20,27,5,1,1,1,8.15,0
